Antigua,Dutch_Antilles,1
Guyana,Surinam,0
Surinam,Guyana,0.5
Barbados,Trinidad_Tobago,0
Trinidad_Tobago,Barbados,1
Guatemala,Honduras,0.5
Honduras,Guatemala,1
Panama,Costa_Rica,1
Costa_Rica,Panama,1
Nicaragua,El_Salvador,0
El_Salvador,Nicaragua,1
Surinam,Saint_Vincent,0.5
Saint_Vincent,Surinam,1
Antigua,Bermuda,0
Bermuda,Antigua,1
Trinidad_Tobago,Jamaica,0
Jamaica,Trinidad_Tobago,0.5
Saint_Vincent,Mexico,0
Costa_Rica,Honduras,0
Mexico,Honduras,1
Saint_Vincent,Costa_Rica,0
Mexico,Costa_Rica,1
Saint_Vincent,Honduras,0
Honduras,Saint_Vincent,1
Costa_Rica,Mexico,1
Honduras,Costa_Rica,1
Mexico,Saint_Vincent,1
Honduras,Mexico,0.5
Costa_Rica,Saint_Vincent,1
Jamaica,Canada,0.5
Bermuda,El_Salvador,1
El_Salvador,Canada,0.5
Bermuda,Jamaica,0.5
Canada,Jamaica,1
El_Salvador,Bermuda,1
Canada,El_Salvador,0
Jamaica,Bermuda,1
Canada,Bermuda,1
Jamaica,El_Salvador,0
Bermuda,Canada,0.5
El_Salvador,Jamaica,1
El_Salvador,Mexico,1
Honduras,Canada,0.5
Canada,El_Salvador,1
Mexico,Honduras,1
Canada,Honduras,1
Mexico,El_Salvador,1
Honduras,El_Salvador,1
Mexico,Canada,1
El_Salvador,Canada,0
Honduras,Mexico,0
Canada,Mexico,0
El_Salvador,Honduras,1
Algeria,Burundi,1
Burundi,Ghana,1
Ghana,Algeria,1
Burundi,Algeria,0.5
Ghana,Burundi,1
Algeria,Ghana,1
Zaire,Liberia,1
Cameroon,Swaziland,1
Swaziland,Zaire,1
Liberia,Cameroon,0.5
Zaire,Cameroon,0
Swaziland,Cameroon,0.5
Cameroon,Zaire,0.5
Zimbabwe,Togo,1
Egypt,Angola,1
Togo,Egypt,0
Zimbabwe,Egypt,1
Angola,Zimbabwe,0.5
Togo,Zimbabwe,0
Angola,Egypt,0.5
Egypt,Togo,1
Zimbabwe,Angola,1
Togo,Angola,0
Egypt,Zimbabwe,1
Egypt,Zimbabwe,0.5
South_Africa,Congo,1
Congo,Nigeria,0
South_Africa,Nigeria,0.5
Congo,South_Africa,0
Nigeria,Congo,1
Ivory_Coast,Botswana,1
Niger,Ivory_Coast,0.5
Botswana,Niger,0
Botswana,Ivory_Coast,0.5
Ivory_Coast,Niger,1
Niger,Botswana,1
Morocco,Ethiopia,1
Tunisia,Benin,1
Ethiopia,Tunisia,0.5
Benin,Morocco,0
Tunisia,Morocco,0.5
Ethiopia,Benin,1
Ethiopia,Morocco,0
Benin,Tunisia,0
Morocco,Benin,1
Tunisia,Ethiopia,1
Benin,Ethiopia,1
Morocco,Tunisia,0.5
Gabon,Mozambique,1
Mozambique,Senegal,0
Gabon,Senegal,1
Mozambique,Gabon,0.5
Senegal,Mozambique,1
Senegal,Gabon,1
Zambia,Tanzania,1
Madagascar,Namibia,1
Tanzania,Madagascar,0.5
Namibia,Zambia,0
Tanzania,Namibia,1
Madagascar,Zambia,1
Tanzania,Zambia,0
Namibia,Madagascar,0
Zambia,Namibia,1
Zambia,Madagascar,1
Guinea,Kenya,1
Kenya,Guinea,1
Algeria,Ivory_Coast,0.5
Ivory_Coast,Nigeria,1
Nigeria,Algeria,1
Ivory_Coast,Algeria,1
Nigeria,Ivory_Coast,1
Algeria,Nigeria,0.5
Morocco,Senegal,1
Zambia,Morocco,1
Senegal,Morocco,0
Senegal,Zambia,0.5
Zambia,Senegal,1
Morocco,Zambia,1
Cameroon,Guinea,1
Guinea,Zimbabwe,1
Zimbabwe,Cameroon,1
Guinea,Cameroon,0
Zimbabwe,Guinea,1
Cameroon,Zimbabwe,1
Jordan,Yemen,0.5
Pakistan,China,0
Jordan,Iraq,0.5
Yemen,Pakistan,1
Jordan,China,0
Yemen,Iraq,0
Pakistan,Iraq,0
Yemen,China,1
Jordan,Pakistan,1
Iraq,China,1
Yemen,Jordan,0.5
China,Pakistan,1
Iraq,Jordan,1
Pakistan,Yemen,0
China,Jordan,1
Iraq,Yemen,1
Iraq,Pakistan,1
China,Yemen,1
Pakistan,Jordan,0
China,Iraq,1
Iran,Oman,0.5
Taiwan,Syria,0
Oman,Syria,0.5
Iran,Taiwan,1
Oman,Taiwan,1
Iran,Syria,0.5
Oman,Iran,0
Syria,Taiwan,1
Syria,Oman,1
Taiwan,Iran,0
Taiwan,Oman,0
Syria,Iran,0.5
Qatar,Indonesia,1
North_Korea,Vietnam,1
North_Korea,Singapore,1
Qatar,Vietnam,1
North_Korea,Indonesia,1
Vietnam,Singapore,0
Qatar,Singapore,1
Vietnam,Indonesia,1
Indonesia,Singapore,0
Qatar,North_Korea,0
Indonesia,Qatar,0
Vietnam,North_Korea,0
Singapore,North_Korea,0
Vietnam,Qatar,0
Indonesia,North_Korea,0
Singapore,Vietnam,1
Singapore,Qatar,1
Indonesia,Vietnam,1
Singapore,Indonesia,1
North_Korea,Qatar,0.5
Lebanon,India,0.5
Hongkong,Bahrain,1
Bahrain,South_Korea,0.5
Lebanon,Hongkong,0.5
Hongkong,India,1
Lebanon,South_Korea,0
Lebanon,Bahrain,0.5
India,South_Korea,0
Hongkong,South_Korea,0
Bahrain,India,1
South_Korea,Hongkong,1
Bahrain,Lebanon,0.5
India,Bahrain,0
South_Korea,Lebanon,1
Hongkong,Lebanon,0
South_Korea,India,1
India,Lebanon,0
Bahrain,Hongkong,1
South_Korea,Bahrain,1
India,Hongkong,1
Macao,Saudi_Arabia,0
Malaysia,Kuwait,0.5
Macao,Kuwait,0
Malaysia,Saudi_Arabia,0.5
Kuwait,Saudi_Arabia,0.5
Malaysia,Macao,1
Kuwait,Malaysia,1
Saudi_Arabia,Macao,1
Kuwait,Macao,1
Saudi_Arabia,Malaysia,1
Macao,Malaysia,0
Saudi_Arabia,Kuwait,1
Japan,Thailand,1
Sri_Lanka,UAE,0
Japan,Bangladesh,1
Thailand,Sri_Lanka,1
Sri_Lanka,Bangladesh,0
Thailand,UAE,0
Japan,Sri_Lanka,1
Bangladesh,UAE,0
Japan,UAE,1
Thailand,Bangladesh,1
Thailand,Japan,0
UAE,Sri_Lanka,1
Bangladesh,Japan,0
UAE,Thailand,1
UAE,Bangladesh,1
Sri_Lanka,Thailand,0
Bangladesh,Thailand,0
Sri_Lanka,Japan,0
Bangladesh,Sri_Lanka,1
UAE,Japan,0.5
North_Korea,Iraq,1
Saudi_Arabia,Japan,0.5
Iran,South_Korea,0
North_Korea,Saudi_Arabia,0
Japan,Iran,0
Iraq,South_Korea,0.5
North_Korea,Japan,0
Iran,Iraq,0
South_Korea,Saudi_Arabia,0.5
Iraq,Saudi_Arabia,0.5
Japan,South_Korea,1
Iran,North_Korea,1
South_Korea,North_Korea,1
Saudi_Arabia,Iran,1
Iraq,Japan,0.5
Solomon_Islands,Tahiti,0.5
Solomon_Islands,Australia,0
Tahiti,Australia,0
Australia,Tahiti,1
Australia,Solomon_Islands,1
Tahiti,Solomon_Islands,1
New_Zealand,Fiji,1
Vanuatu,New_Zealand,0
New_Zealand,Vanuatu,1
Fiji,Vanuatu,1
Fiji,New_Zealand,0.5
Vanuatu,Fiji,0
New_Zealand,Australia,0
Australia,New_Zealand,1
Canada,Australia,1
Australia,Canada,1
