Argentina,Venezuela,1
Colombia,Bolivia,1
Uruguay,Paraguay,1
Ecuador,Brazil,0.5
Peru,Chile,0
Venezuela,Colombia,1
Bolivia,Argentina,1
Brazil,Peru,1
Chile,Uruguay,0.5
Ecuador,Paraguay,0.5
Argentina,Colombia,1
Bolivia,Venezuela,0
Paraguay,Chile,0
Uruguay,Brazil,0
Peru,Ecuador,0
Ecuador,Argentina,1
Brazil,Paraguay,1
Chile,Bolivia,1
Colombia,Peru,1
Venezuela,Uruguay,0.5
Argentina,Brazil,0
Chile,Venezuela,0.5
Colombia,Ecuador,1
Paraguay,Bolivia,1
Peru,Uruguay,1
Bolivia,Ecuador,0
Brazil,Chile,1
Paraguay,Argentina,1
Uruguay,Colombia,1
Venezuela,Peru,1
Argentina,Peru,1
Colombia,Chile,0
Ecuador,Uruguay,0
Venezuela,Paraguay,0
Bolivia,Brazil,1
Brazil,Venezuela,0.5
Chile,Ecuador,1
Paraguay,Colombia,0
Peru,Bolivia,1
Uruguay,Argentina,0
Costa_Rica,Uruguay,0
Uruguay,Costa_Rica,0.5
Comoros,Madagascar,0
Guinea_Bissau,Sierra_Leone,0.5
Tanzania,Mauritius,0.5
Cameroon,Cape_Verde,1
Cape_Verde,Tanzania,1
Mauritius,Cameroon,0
Tanzania,Cameroon,0.5
Mauritius,Cape_Verde,0
Cameroon,Tanzania,1
Cape_Verde,Mauritius,1
Mauritius,Tanzania,0
Cape_Verde,Cameroon,0
Tanzania,Cape_Verde,1
Cameroon,Mauritius,1
Namibia,Kenya,1
Guinea,Zimbabwe,0.5
Kenya,Guinea,1
Zimbabwe,Namibia,1
Kenya,Zimbabwe,1
Namibia,Guinea,0
Zimbabwe,Kenya,0.5
Guinea,Namibia,1
Kenya,Namibia,1
Zimbabwe,Guinea,0.5
Namibia,Zimbabwe,1
Guinea,Kenya,1
Uganda,Niger,1
Angola,Benin,1
Benin,Uganda,1
Niger,Angola,0
Uganda,Angola,1
Niger,Benin,0
Benin,Niger,1
Angola,Uganda,0.5
Niger,Uganda,1
Benin,Angola,1
Angola,Niger,1
Uganda,Benin,1
Guinea,Sierra_Leone,1
Nigeria,South_Africa,1
South_Africa,Equat,1
Sierra_Leone,Nigeria,0
Sierra_Leone,South_Africa,1
Guinea,Nigeria,0
South_Africa,Sierra_Leone,0.5
Nigeria,Equat,1
Sierra_Leone,Equat,1
South_Africa,Nigeria,0
Guinea,South_Africa,0
Nigeria,Sierra_Leone,1
Ghana,Libya,1
Libya,Gabon,1
Lesotho,Ghana,0
Gabon,Ghana,1
Lesotho,Libya,0
Libya,Lesotho,1
Ghana,Gabon,1
Gabon,Lesotho,1
Libya,Ghana,1
Lesotho,Gabon,0
Gabon,Libya,1
Ghana,Lesotho,1
Senegal,Algeria,1
Liberia,Gambia,0.5
Algeria,Liberia,1
Gambia,Senegal,0.5
Gambia,Algeria,1
Liberia,Senegal,0.5
Algeria,Gambia,1
Senegal,Liberia,1
Algeria,Senegal,1
Gambia,Liberia,1
Senegal,Gambia,0.5
Liberia,Algeria,0.5
Botswana,Madagascar,0.5
Ivory_Coast,Mozambique,1
Madagascar,Ivory_Coast,0.5
Mozambique,Botswana,0
Botswana,Ivory_Coast,0.5
Madagascar,Mozambique,0.5
Mozambique,Madagascar,1
Ivory_Coast,Botswana,1
Mozambique,Ivory_Coast,0.5
Madagascar,Botswana,1
Ivory_Coast,Madagascar,1
Botswana,Mozambique,0
Rwanda,Mauritania,1
Morocco,Ethiopia,1
Mauritania,Morocco,0
Ethiopia,Rwanda,0
Mauritania,Ethiopia,0
Rwanda,Morocco,1
Morocco,Rwanda,1
Ethiopia,Mauritania,1
Mauritania,Rwanda,0
Morocco,Mauritania,1
Burundi,Seychelles,1
Tunisia,Burkina_Faso,0
Seychelles,Tunisia,0
Burkina_Faso,Burundi,1
Seychelles,Burkina_Faso,0
Burundi,Tunisia,0
Burkina_Faso,Seychelles,1
Tunisia,Burundi,1
Seychelles,Burundi,0
Burkina_Faso,Tunisia,0.5
Tunisia,Seychelles,1
Burundi,Burkina_Faso,0
Mali,Congo_Brazzaville,1
Chad,Mali,0
Congo_Brazzaville,Sudan,1
Chad,Congo_Brazzaville,1
Sudan,Mali,1
Congo_Brazzaville,Chad,1
Mali,Sudan,1
Sudan,Chad,0
Congo_Brazzaville,Mali,1
Chad,Sudan,0
Sudan,Congo_Brazzaville,1
Mali,Chad,1
Togo,Zambia,1
Swaziland,Togo,1
Swaziland,Zambia,0.5
Zambia,Swaziland,1
Zambia,Togo,1
Togo,Swaziland,1
Malawi,Djibouti,1
Egypt,Congo_Kinshasa,1
Djibouti,Egypt,0
Djibouti,Congo_Kinshasa,0
Malawi,Egypt,1
Egypt,Malawi,1
Djibouti,Malawi,0
Malawi,Congo_Kinshasa,1
Egypt,Djibouti,1
Togo,Cameroon,1
Morocco,Gabon,0
Gabon,Togo,1
Cameroon,Morocco,0.5
Morocco,Togo,0.5
Gabon,Cameroon,0
Togo,Morocco,0.5
Cameroon,Gabon,1
Cameroon,Togo,1
Gabon,Morocco,1
Morocco,Cameroon,0
Togo,Gabon,1
Kenya,Tunisia,0
Mozambique,Nigeria,0.5
Tunisia,Mozambique,1
Nigeria,Kenya,1
Kenya,Mozambique,1
Tunisia,Nigeria,0.5
Mozambique,Kenya,1
Nigeria,Tunisia,0.5
Nigeria,Mozambique,1
Tunisia,Kenya,1
Kenya,Nigeria,0
Mozambique,Tunisia,1
Rwanda,Algeria,0.5
Egypt,Zambia,0.5
Zambia,Rwanda,1
Algeria,Egypt,1
Zambia,Algeria,0
Egypt,Rwanda,1
Rwanda,Egypt,0
Algeria,Zambia,1
Zambia,Egypt,0
Algeria,Rwanda,1
Egypt,Algeria,1
Rwanda,Zambia,0.5
Algeria,Egypt,1
Sudan,Mali,0.5
Ghana,Benin,1
Benin,Sudan,1
Mali,Ghana,0
Sudan,Ghana,0
Mali,Benin,1
Benin,Mali,0.5
Ghana,Sudan,1
Mali,Sudan,1
Benin,Ghana,1
Sudan,Benin,0
Ghana,Mali,0.5
Burkina_Faso,Guinea,1
Ivory_Coast,Malawi,1
Malawi,Burkina_Faso,0
Guinea,Ivory_Coast,0
Burkina_Faso,Ivory_Coast,0
Guinea,Malawi,1
Malawi,Guinea,1
Ivory_Coast,Burkina_Faso,1
Malawi,Ivory_Coast,0.5
Guinea,Burkina_Faso,0
Burkina_Faso,Malawi,1
Ivory_Coast,Guinea,1
Bangladesh,Tajikistan,0.5
Tajikistan,Bangladesh,1
Thailand,Macao,1
Macao,Thailand,0
Lebanon,India,1
India,Lebanon,0.5
Vietnam,UAE,0
UAE,Vietnam,1
Syria,Afghanistan,1
Afghanistan,Syria,0
Palestine,Singapore,0
Oman,Nepal,1
Nepal,Oman,0
Yemen,Maldives,1
Maldives,Yemen,1
Cambodia,Turkmenistan,0
Turkmenistan,Cambodia,1
Taiwan,Uzbekistan,0
Kyrgyzstan,Jordan,1
Mongolia,North_Korea,0
North_Korea,Mongolia,1
East_Timor,Hongkong,0
Hongkong,East_Timor,1
Sri_Lanka,Qatar,0
Qatar,Sri_Lanka,1
Bahrain,Malaysia,1
Malaysia,Bahrain,0.5
China,Myanmar,1
Myanmar,China,0
Pakistan,Iraq,0
Iraq,Pakistan,0.5
Yemen,Thailand,0.5
Thailand,Yemen,1
Singapore,Tajikistan,1
Tajikistan,Singapore,0.5
Indonesia,Syria,0
Syria,Indonesia,1
Hongkong,Turkmenistan,0.5
Turkmenistan,Hongkong,1
Australia,Qatar,1
Iraq,China,0.5
China,Australia,0.5
Qatar,Iraq,1
Australia,Iraq,1
Qatar,China,0.5
China,Qatar,0
Iraq,Australia,1
China,Iraq,0
Qatar,Australia,0
Australia,China,0
Iraq,Qatar,0
Japan,Thailand,1
Oman,Bahrain,0
Thailand,Oman,0
Bahrain,Japan,1
Japan,Oman,1
Thailand,Bahrain,0
Oman,Japan,0.5
Bahrain,Thailand,0.5
Thailand,Japan,0
Bahrain,Oman,0.5
Japan,Bahrain,1
Oman,Thailand,1
South_Korea,Turkmenistan,1
Jordan,North_Korea,0
North_Korea,South_Korea,0.5
Turkmenistan,Jordan,0
South_Korea,Jordan,0.5
Turkmenistan,North_Korea,0.5
North_Korea,Turkmenistan,1
Jordan,South_Korea,0
North_Korea,Jordan,1
Turkmenistan,South_Korea,0
South_Korea,North_Korea,0.5
Jordan,Turkmenistan,1
Lebanon,Uzbekistan,0
Saudi_Arabia,Singapore,1
Uzbekistan,Saudi_Arabia,1
Singapore,Lebanon,1
Singapore,Uzbekistan,0
Saudi_Arabia,Lebanon,1
Uzbekistan,Singapore,1
Lebanon,Saudi_Arabia,0
Singapore,Saudi_Arabia,0
Uzbekistan,Lebanon,1
Lebanon,Singapore,0
Saudi_Arabia,Uzbekistan,1
Iran,Syria,0.5
UAE,Kuwait,1
Syria,UAE,0.5
Kuwait,Iran,0.5
Iran,UAE,0.5
Syria,Kuwait,1
UAE,Iran,0
Kuwait,Syria,1
Syria,Iran,0
Kuwait,UAE,0
Iran,Kuwait,1
UAE,Syria,0
Bahrain,Japan,0
Qatar,Uzbekistan,1
Uzbekistan,Australia,0
Qatar,Bahrain,0.5
Australia,Qatar,1
Japan,Uzbekistan,0.5
Qatar,Japan,0
Bahrain,Australia,0
Japan,Australia,0.5
Uzbekistan,Bahrain,0
Japan,Bahrain,1
Uzbekistan,Qatar,1
Australia,Uzbekistan,1
Bahrain,Qatar,1
Uzbekistan,Japan,0
Qatar,Australia,0.5
Australia,Bahrain,1
Japan,Qatar,0.5
Australia,Japan,1
Bahrain,Uzbekistan,1
Saudi_Arabia,Iran,0.5
UAE,North_Korea,0
North_Korea,South_Korea,0.5
UAE,Saudi_Arabia,0
South_Korea,UAE,1
Iran,North_Korea,1
UAE,Iran,0.5
Saudi_Arabia,South_Korea,0
North_Korea,Saudi_Arabia,1
Iran,South_Korea,0.5
North_Korea,UAE,1
Iran,Saudi_Arabia,0
South_Korea,North_Korea,1
Saudi_Arabia,UAE,1
North_Korea,Iran,0.5
UAE,South_Korea,0
South_Korea,Saudi_Arabia,0.5
Iran,UAE,1
South_Korea,Iran,0.5
Saudi_Arabia,North_Korea,0.5
Bahrain,Saudi_Arabia,0.5
Saudi_Arabia,Bahrain,0.5
Bahrain,New_Zealand,0.5
New_Zealand,Bahrain,1
Bermuda,Cayman_Islands,0.5
Aruba,Antigua_Barbuda,0
Belize,St_Kitts_and_Nevis,1
Dominica,Barbados,0.5
El_Salvador,Anguilla,1
Nicaragua,Dutch_Antilles,0
Caicos,Saint_Lucia,1
Bahamas,British,0.5
Grenada,US_Virgin_Islandsslands,1
Montserrat,Surinam,0
Anguilla,El_Salvador,0
Antigua_Barbuda,Aruba,1
Barbados,Dominica,1
Dutch_Antilles,Nicaragua,1
St_Kitts_and_Nevis,Belize,0.5
Saint_Lucia,Turks_and_Caicos_Island,1
BR_Virgin_Islands,Bahamas,0.5
Cayman_Islands,Bermuda,0
Honduras,Puerto_Rico,1
Surinam,Guyana,1
Grenada,Costa_Rica,0.5
Guatemala,Saint_Lucia,1
USA,Barbados,1
Saint_Vincent_Grenadines,Canada,0
Haiti,Dutch_Antilles,0.5
Belize,Mexico,0
Trinidad_Tobago,Bermuda,0
Panama,El_Salvador,1
Jamaica,Bahamas,1
Antigua_Barbuda,Cuba,0
Puerto_Rico,Honduras,0.5
Bahamas,Jamaica,0
Canada,Saint_Vincent_Grenadines,1
Saint_Lucia,Guatemala,0
Costa_Rica,Grenada,1
Mexico,Belize,1
Barbados,USA,0
Guyana,Surinam,0
Cuba,Antigua_Barbuda,1
El_Salvador,Panama,1
Dutch_Antilles,Haiti,0
Bermuda,Trinidad_Tobago,0
Cuba,Trinidad_Tobago,0
Guatemala,USA,0
Trinidad_Tobago,Guatemala,0.5
Cuba,USA,0
USA,Trinidad_Tobago,1
Guatemala,Cuba,1
USA,Cuba,1
Guatemala,Trinidad_Tobago,0.5
Cuba,Guatemala,1
Trinidad_Tobago,USA,1
Trinidad_Tobago,Cuba,1
USA,Guatemala,1
Canada,Jamaica,0.5
Mexico,Honduras,1
Mexico,Jamaica,1
Canada,Honduras,0
Mexico,Canada,1
Honduras,Jamaica,1
Jamaica,Mexico,1
Honduras,Canada,1
Jamaica,Honduras,1
Canada,Mexico,0.5
Honduras,Mexico,1
Jamaica,Canada,1
Costa_Rica,El_Salvador,1
Haiti,Surinam,0.5
El_Salvador,Haiti,1
Costa_Rica,Surinam,1
Surinam,El_Salvador,0
Haiti,Costa_Rica,0
Surinam,Costa_Rica,0
Haiti,El_Salvador,0.5
Costa_Rica,Haiti,1
El_Salvador,Surinam,1
Surinam,Haiti,0.5
El_Salvador,Costa_Rica,0
USA,Mexico,1
El_Salvador,Trinidad_Tobago,0.5
Costa_Rica,Honduras,1
Mexico,Costa_Rica,1
Tob,Honduras,0.5
El_Salvador,USA,0.5
USA,Trinidad_Tobago,1
Honduras,Mexico,1
Costa_Rica,El_Salvador,1
Costa_Rica,USA,1
El_Salvador,Mexico,1
Tob,Costa_Rica,0
USA,Honduras,1
Mexico,Trinidad_Tobago,1
Honduras,El_Salvador,1
Mexico,USA,1
Tob,El_Salvador,1
Honduras,Costa_Rica,1
USA,El_Salvador,1
Honduras,Trinidad_Tobago,1
Costa_Rica,Mexico,0
El_Salvador,Costa_Rica,1
Mexico,Honduras,1
Tob,USA,0
Mexico,El_Salvador,1
Costa_Rica,Trinidad_Tobago,1
Honduras,USA,0
El_Salvador,Honduras,0
Tob,Mexico,0.5
USA,Costa_Rica,0.5
Costa_Rica,Uruguay,0
Uruguay,Costa_Rica,0.5
Fiji,New_Zealand,0
Vanuatu,New_Zealand,0
Fiji,New_Caledonia,0.5
New_Zealand,Vanuatu,1
New_Caledonia,Fiji,1
Vanuatu,New_Caledonia,0.5
New_Caledonia,Vanuatu,1
Fiji,Vanuatu,1
New_Caledonia,New_Zealand,0
Vanuatu,Fiji,1
New_Zealand,New_Caledonia,1
New_Zealand,Fiji,0
Bahrain,New_Zealand,0.5
New_Zealand,Bahrain,1
