Northern_Ireland,Armenia,0.5
Ukraine,Portugal,1
Albania,Portugal,0
Armenia,Germany,0
Albania,Armenia,0.5
Germany,Northern_Ireland,0.5
Portugal,Ukraine,1
Northern_Ireland,Albania,1
Portugal,Germany,0.5
Northern_Ireland,Portugal,0.5
Albania,Ukraine,0
Ukraine,Northern_Ireland,1
Albania,Germany,0
Armenia,Northern_Ireland,0.5
Germany,Ukraine,1
Ukraine,Armenia,0.5
Portugal,Albania,1
Ukraine,Germany,0.5
Northern_Ireland,Germany,0
Portugal,Armenia,1
Ukraine,Albania,1
Armenia,Albania,1
Germany,Portugal,0.5
Albania,Northern_Ireland,1
Germany,Armenia,1
Germany,Albania,1
Armenia,Ukraine,0
Portugal,Northern_Ireland,1
Croatia,Ukraine,1
Ukraine,Croatia,0.5
Russia,Italy,0.5
Italy,Russia,1
Ireland,Belgium,0.5
Belgium,Ireland,1
Hungary,Yugoslavia,0
Yugoslavia,Hungary,1
Argentina,Bolivia,1
Venezuela,Uruguay,0
Colombia,Paraguay,1
Ecuador,Peru,1
Ecuador,Argentina,1
Uruguay,Paraguay,0
Venezuela,Chile,0.5
Peru,Colombia,0.5
Peru,Argentina,0.5
Chile,Ecuador,1
Colombia,Uruguay,1
Bolivia,Venezuela,1
Argentina,Paraguay,0.5
Colombia,Chile,1
Ecuador,Venezuela,1
Bolivia,Peru,0.5
Venezuela,Argentina,0
Uruguay,Bolivia,1
Ecuador,Colombia,0
Paraguay,Chile,1
Bolivia,Colombia,0.5
Paraguay,Ecuador,1
Peru,Venezuela,1
Chile,Uruguay,1
Bolivia,Paraguay,0.5
Argentina,Chile,0.5
Uruguay,Peru,1
Venezuela,Colombia,0
Venezuela,Paraguay,0
Uruguay,Argentina,0.5
Peru,Chile,1
Bolivia,Ecuador,1
Ecuador,Uruguay,1
Bolivia,Chile,0.5
Colombia,Argentina,0
Paraguay,Peru,1
Bolivia,Argentina,1
Uruguay,Venezuela,1
Paraguay,Colombia,1
Peru,Ecuador,0.5
Chile,Venezuela,1
Argentina,Ecuador,1
Paraguay,Uruguay,1
Colombia,Peru,0
Ecuador,Chile,0.5
Argentina,Peru,1
Uruguay,Colombia,0.5
Venezuela,Bolivia,0.5
Chile,Colombia,1
Paraguay,Argentina,0
Peru,Bolivia,1
Venezuela,Ecuador,0.5
Argentina,Venezuela,1
Bolivia,Uruguay,1
Colombia,Ecuador,1
Chile,Paraguay,1
Uruguay,Chile,1
Colombia,Bolivia,1
Ecuador,Paraguay,1
Venezuela,Peru,0
Chile,Argentina,0
Peru,Uruguay,1
Colombia,Venezuela,1
Paraguay,Bolivia,1
Argentina,Uruguay,0.5
Chile,Peru,1
Paraguay,Venezuela,1
Ecuador,Bolivia,1
Argentina,Colombia,0.5
Uruguay,Ecuador,1
Peru,Paraguay,1
Chile,Bolivia,1
Dominican_Republic,Aruba,1
Aruba,Dominican_Republic,0
Guyana,Grenada,0
Grenada,Guyana,1
Dominica,Antigua,0.5
Antigua,Dominica,0
Puerto_Rico,Saint_Vincent_Grenadines,0
Saint_Vincent_Grenadines,Puerto_Rico,1
Cayman_Islands,Cuba,0
Cayman_Islands,Cuba,0
St_Kitts_and_Nevis,Saint_Lucia,1
Saint_Lucia,St_Kitts_and_Nevis,0
Haiti,Grenada,1
Grenada,Haiti,0
Surinam,Jamaica,0
Jamaica,Surinam,1
Dominica,Barbados,0
Barbados,Dominica,1
Dominican_Republic,Dutch_Antilles,1
Dutch_Antilles,Dominican_Republic,0.5
Dominican_Republic,Trinidad,0
Tobago,Dominican_Republic,1
Barbados,Jamaica,0
Jamaica,Barbados,1
Cuba,Haiti,1
Haiti,Cuba,0.5
Nevis,Saint_Vincent_Grenadines,0.5
Saint_Vincent_Grenadines,St_Kitts_and_Nevis,0.5
Nicaragua,Guatemala,0
Guatemala,Nicaragua,1
Belize,Panama,0
Panama,Belize,1
Tobago,Costa_Rica,0
Tobago,Guatemala,0.5
USA,Guatemala,1
USA,Trinidad,1
Costa_Rica,Guatemala,1
Tobago,USA,0
Guatemala,Costa_Rica,1
Costa_Rica,USA,1
Guatemala,Trinidad,1
USA,Costa_Rica,1
Costa_Rica,Trinidad,1
Guatemala,USA,0.5
Canada,Panama,1
Cuba,El_Salvador,0
Cuba,Panama,1
Panama,El_Salvador,0.5
Canada,Cuba,1
Cuba,Canada,0
Panama,Canada,0.5
Canada,El_Salvador,1
El_Salvador,Panama,1
El_Salvador,Cuba,1
Panama,Cuba,1
El_Salvador,Canada,0
Jamaica,Honduras,1
Saint_Vincent_Grenadines,Mexico,0
Honduras,Mexico,1
Saint_Vincent_Grenadines,Jamaica,0
Saint_Vincent_Grenadines,Honduras,0
Mexico,Jamaica,1
Honduras,Jamaica,0.5
Mexico,Saint_Vincent_Grenadines,1
Mexico,Honduras,1
Jamaica,Saint_Vincent_Grenadines,1
Jamaica,Mexico,1
Honduras,Saint_Vincent_Grenadines,1
Mexico,Canada,1
Jamaica,USA,0.5
USA,Canada,1
Costa_Rica,Mexico,0.5
Costa_Rica,USA,1
Canada,El_Salvador,0.5
Mexico,Jamaica,1
USA,Mexico,0.5
Canada,Jamaica,0.5
El_Salvador,Costa_Rica,1
Costa_Rica,Jamaica,1
Jamaica,El_Salvador,1
Canada,Costa_Rica,1
El_Salvador,Mexico,0
El_Salvador,USA,0.5
Costa_Rica,El_Salvador,0.5
USA,Costa_Rica,1
Jamaica,Canada,1
Jamaica,Costa_Rica,1
El_Salvador,Canada,1
USA,Jamaica,0.5
Mexico,El_Salvador,1
Canada,Mexico,0.5
Mexico,USA,0.5
Canada,USA,0
El_Salvador,Jamaica,0.5
Mexico,Costa_Rica,0.5
Jamaica,Mexico,0.5
Costa_Rica,Canada,1
USA,El_Salvador,1
Taiwan,Saudi_Arabia,0
Malaysia,Bangladesh,1
Bangladesh,Taiwan,0
Malaysia,Saudi_Arabia,0.5
Bangladesh,Saudi_Arabia,0
Malaysia,Taiwan,1
Taiwan,Malaysia,0.5
Saudi_Arabia,Bangladesh,1
Saudi_Arabia,Malaysia,1
Taiwan,Bangladesh,0
Bangladesh,Malaysia,0
Saudi_Arabia,Taiwan,1
Maldives,Iran,0
Syria,Maldives,1
Kyrgyzstan,Iran,0
Syria,Iran,0
Kyrgyzstan,Maldives,1
Iran,Kyrgyzstan,1
Maldives,Syria,0
Iran,Maldives,1
Kyrgyzstan,Syria,1
Iran,Syria,0.5
Maldives,Kyrgyzstan,0
Jordan,UAE,0.5
Bahrain,UAE,0
Bahrain,Jordan,1
Jordan,Bahrain,1
UAE,Bahrain,1
UAE,Jordan,1
Nepal,Macao,0.5
Oman,Japan,0
Macao,Japan,0
Oman,Nepal,1
Nepal,Japan,0
Oman,Macao,1
Japan,Macao,1
Nepal,Oman,0
Japan,Nepal,1
Macao,Oman,0
Japan,Oman,0.5
Macao,Nepal,1
Indonesia,Cambodia,1
Indonesia,Yemen,0.5
Cambodia,Yemen,0
Cambodia,Indonesia,0.5
Yemen,Uzbekistan,0
Yemen,Cambodia,1
Uzbekistan,Cambodia,1
Indonesia,Uzbekistan,0.5
Yemen,Indonesia,0.5
Uzbekistan,Indonesia,1
Cambodia,Uzbekistan,0
Uzbekistan,Yemen,1
Hongkong,South_Korea,0
Thailand,South_Korea,0
Thailand,Hongkong,1
Hongkong,Thailand,1
South_Korea,Hongkong,1
South_Korea,Thailand,0.5
Lebanon,Singapore,0.5
Singapore,Kuwait,0
Kuwait,Lebanon,1
Singapore,Lebanon,0
Kuwait,Singapore,1
Lebanon,Kuwait,0
Turkmenistan,China,0
Tajikistan,Vietnam,1
Turkmenistan,Vietnam,1
Tajikistan,China,0
Vietnam,China,0
Turkmenistan,Tajikistan,0
China,Turkmenistan,1
Vietnam,Tajikistan,0
China,Tajikistan,0.5
Vietnam,Turkmenistan,0
China,Vietnam,1
Tajikistan,Turkmenistan,1
Kazakhstan,Pakistan,1
Pakistan,Iraq,0
Iraq,Kazakhstan,0
Pakistan,Kazakhstan,0
Iraq,Pakistan,1
Kazakhstan,Iraq,1
Qatar,Sri_Lanka,1
India,Philippines,1
Qatar,Philippines,1
Sri_Lanka,India,0.5
Philippines,Sri_Lanka,0
Qatar,India,1
China,Iran,0
Saudi_Arabia,Kuwait,1
Iran,Saudi_Arabia,0.5
Qatar,Kuwait,0
Qatar,China,0.5
Kuwait,Iran,0.5
China,Saudi_Arabia,1
Iran,Qatar,1
Kuwait,China,0
Saudi_Arabia,Qatar,1
Kuwait,Saudi_Arabia,1
Iran,China,1
Saudi_Arabia,Iran,1
Kuwait,Qatar,0
China,Qatar,0
Iran,Kuwait,0.5
Saudi_Arabia,China,0.5
Qatar,Iran,1
China,Kuwait,1
Qatar,Saudi_Arabia,0
South_Korea,Kazakhstan,1
Japan,Uzbekistan,1
UAE,Kazakhstan,1
South_Korea,Uzbekistan,1
UAE,Japan,0.5
Kazakhstan,Uzbekistan,0.5
Uzbekistan,UAE,0
Japan,South_Korea,0
Kazakhstan,Japan,0.5
South_Korea,UAE,1
Kazakhstan,South_Korea,0.5
Uzbekistan,Japan,0.5
Kazakhstan,UAE,1
Uzbekistan,South_Korea,0
Uzbekistan,Kazakhstan,1
Japan,UAE,0.5
South_Korea,Japan,0
UAE,Uzbekistan,0.5
Japan,Kazakhstan,1
UAE,South_Korea,0
Iran,Japan,0
Papua_New_Guinea,Solomon_Islands,0.5
Solomon_Islands,Vanuatu,0.5
Papua_New_Guinea,Vanuatu,1
Tonga,Cook_Islands,1
Western_Samoa,Cook_Islands,1
Tonga,Western_Samoa,1
Tonga,Solomon_Islands,0
Solomon_Islands,Tonga,1
Australia,Solomon_Islands,1
Australia,Tahiti,1
Solomon_Islands,Tahiti,1
Solomon_Islands,Australia,0
Tahiti,Australia,0
Tahiti,Solomon_Islands,0.5
Papua_New_Guinea,New_Zealand,1
Fiji,New_Zealand,0
New_Zealand,Papua_New_Guinea,1
Fiji,Papua_New_Guinea,1
New_Zealand,Fiji,1
Papua_New_Guinea,Fiji,0
New_Zealand,Australia,0
Australia,New_Zealand,1
Iran,Australia,0.5
Australia,Iran,0.5
Sudan,Zambia,1
Zambia,Sudan,1
Namibia,Mozambique,1
Mozambique,Namibia,0.5
Tanzania,Ghana,0.5
Ghana,Tanzania,1
Swaziland,Gabon,0
Gabon,Swaziland,1
Uganda,Angola,0
Angola,Uganda,1
Mauritius,Zaire,0
Zaire,Mauritius,1
Malawi,South_Africa,0
South_Africa,Malawi,1
Madagascar,Zimbabwe,0
Zimbabwe,Madagascar,0.5
Bissau,Guinea,1
Guinea,Guinea,1
Ruanda,Tunisia,0
Tunisia,Ruanda,1
Congo_Brazzaville,Ivory_Coast,1
Ivory_Coast,Congo_Brazzaville,0.5
Kenya,Algeria,1
Algeria,Kenya,1
Burundi,Sierra_Leone,1
Sierra_Leone,Burundi,0
Mauritania,Burkina_Faso,0.5
Burkina_Faso,Mauritania,1
Togo,Senegal,1
Senegal,Togo,0.5
Gambia,Liberia,1
Liberia,Gambia,1
Nigeria,Burkina_Faso,1
Guinea,Kenya,1
Kenya,Nigeria,0.5
Burkina_Faso,Guinea,0
Nigeria,Guinea,1
Kenya,Burkina_Faso,1
Burkina_Faso,Nigeria,0
Kenya,Guinea,1
Nigeria,Kenya,1
Guinea,Burkina_Faso,1
Burkina_Faso,Kenya,0
Guinea,Nigeria,1
Egypt,Namibia,1
Liberia,Tunisia,0
Namibia,Liberia,0.5
Tunisia,Egypt,1
Liberia,Egypt,1
Namibia,Tunisia,0
Namibia,Egypt,0
Tunisia,Liberia,1
Liberia,Namibia,0
Egypt,Tunisia,0.5
Egypt,Liberia,1
Tunisia,Namibia,1
South_Africa,Zaire,1
Congo_Brazzaville,Zambia,1
Zambia,South_Africa,0.5
Zaire,Congo_Brazzaville,0.5
Congo_Brazzaville,South_Africa,1
Zaire,Zambia,0.5
Zambia,Congo_Brazzaville,1
Zaire,South_Africa,0
Congo_Brazzaville,Congo_Kinshasa,1
South_Africa,Zambia,1
South_Africa,Congo_Brazzaville,1
Zambia,Congo_Kinshasa,1
Angola,Zimbabwe,1
Togo,Cameroon,0
Zimbabwe,Togo,1
Cameroon,Angola,0.5
Angola,Togo,1
Cameroon,Zimbabwe,1
Zimbabwe,Angola,0.5
Cameroon,Togo,1
Angola,Cameroon,0.5
Togo,Zimbabwe,1
Togo,Angola,0.5
Zimbabwe,Cameroon,0
Morocco,Sierra_Leone,1
Gabon,Ghana,0.5
Sierra_Leone,Gabon,1
Ghana,Morocco,0.5
Sierra_Leone,Ghana,0.5
Gabon,Morocco,0
Sierra_Leone,Morocco,0
Ghana,Gabon,1
Morocco,Ghana,1
Morocco,Gabon,1
Ghana,Sierra_Leone,0
